,seasonal_naive,ets,gradient_boosting,chronos
0,0.277834106718709,0.5326436713244411,0.23900520900847697,0.28256597244277576
1,0.344788735331875,0.4551635155880252,0.25789165624739707,0.34942245238998476
2,0.48754378467769294,0.5517555872770368,0.4832631487547535,0.4747396420348514
3,0.3438292363352592,0.5246700098157214,0.2535940612561928,0.3706898493092223
4,0.5310498350721922,0.4759773991667166,0.4880259465556644,0.4915106132228709
